id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
61,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3761,42,1551819890242,1551819898641
62,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,9473,62,1551819900784,1551819912717
63,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3298,38,1551819914464,1551819937676
64,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,122,42,1551819938449,1551819948327
65,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,5224,2,1551819949105,1551819961806
66,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,10921,15,1551819962849,1551819974309
67,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,4833,8,1551819975082,1551820133885
68,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3941,12,1551820134689,1551820142164
69,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,2156,2,1551820142849,1551820151292
70,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,9811,19,1551820152175,1551820158700
71,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,9563,2,1551820159409,1551820163487
72,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,9617,2,1551820164120,1551820169222
73,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3635,2,1551820169970,1551820176615
74,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,7112,78,1551820177418,1551820183097
75,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,408,2,1551820183874,1551820187964
76,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,67,98,1551820188546,1551820195100
77,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,4643,98,1551820195834,1551820200724
78,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,7459,98,1551820201466,1551820206977
79,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,9484,2,1551820207674,1551820215573
80,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,1004,2,1551820216494,1551820220549
