id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
60,820025296abca666ffe752b05baf417a,vignette,1,4441,22,1551394099284,1551394116960
61,820025296abca666ffe752b05baf417a,vignette,1,8962,75,1551394116959,1551394129451
62,820025296abca666ffe752b05baf417a,vignette,1,5515,38,1551394129450,1551394140027
63,820025296abca666ffe752b05baf417a,vignette,1,8526,22,1551394140025,1551394149480
64,820025296abca666ffe752b05baf417a,vignette,1,2613,92,1551394149479,1551394162772
65,820025296abca666ffe752b05baf417a,vignette,1,7123,25,1551394162771,1551394171232
66,820025296abca666ffe752b05baf417a,vignette,1,9924,25,1551394171231,1551394184186
67,820025296abca666ffe752b05baf417a,vignette,1,726,75,1551394184186,1551394196438
68,820025296abca666ffe752b05baf417a,vignette,1,8041,72,1551394196437,1551394210216
69,820025296abca666ffe752b05baf417a,vignette,1,42,75,1551394210215,1551394219972
70,820025296abca666ffe752b05baf417a,vignette,1,4640,81,1551394219972,1551394229652
71,820025296abca666ffe752b05baf417a,vignette,1,3234,75,1551394229651,1551394248210
72,820025296abca666ffe752b05baf417a,vignette,1,7457,58,1551394248209,1551394255841
73,820025296abca666ffe752b05baf417a,vignette,1,4870,22,1551394255840,1551394272543
74,820025296abca666ffe752b05baf417a,vignette,1,10807,42,1551394272543,1551394289027
75,820025296abca666ffe752b05baf417a,vignette,1,70,22,1551394289026,1551394306934
76,820025296abca666ffe752b05baf417a,vignette,1,10841,42,1551394306933,1551394318988
77,820025296abca666ffe752b05baf417a,vignette,1,2100,42,1551394318987,1551394328327
78,820025296abca666ffe752b05baf417a,vignette,1,2934,58,1551394328324,1551394359870
79,820025296abca666ffe752b05baf417a,vignette,1,5760,38,1551394359869,1551394372732
80,820025296abca666ffe752b05baf417a,vignette,1,8306,98,1551394372731,1551394380768
81,820025296abca666ffe752b05baf417a,vignette,1,6229,58,1551394380767,1551394386073
82,820025296abca666ffe752b05baf417a,vignette,1,7247,38,1551394386072,1551394394965
83,820025296abca666ffe752b05baf417a,vignette,1,dummy1,2,1551394394964,1551394434626
84,820025296abca666ffe752b05baf417a,vignette,1,8000,25,1551394434626,1551394450607
85,820025296abca666ffe752b05baf417a,vignette,1,4408,58,1551394450606,1551394458103
86,820025296abca666ffe752b05baf417a,vignette,1,4841,2,1551394458102,1551394473092
87,820025296abca666ffe752b05baf417a,vignette,1,2959,58,1551394473091,1551394490151
88,820025296abca666ffe752b05baf417a,vignette,1,10958,58,1551394490150,1551394498572
89,820025296abca666ffe752b05baf417a,vignette,1,2182,25,1551394498571,1551394509765
90,820025296abca666ffe752b05baf417a,vignette,1,3309,75,1551394509765,1551394526359
91,820025296abca666ffe752b05baf417a,vignette,1,700,95,1551394526358,1551394534862
92,820025296abca666ffe752b05baf417a,vignette,1,10068,22,1551394534862,1551394546611
93,820025296abca666ffe752b05baf417a,vignette,1,dummy2,98,1551394546610,1551394565821
94,820025296abca666ffe752b05baf417a,vignette,1,2291,25,1551394565820,1551394577557
95,820025296abca666ffe752b05baf417a,vignette,1,9785,2,1551394577556,1551394584420
96,820025296abca666ffe752b05baf417a,vignette,1,9484,78,1551394584419,1551394590410
97,820025296abca666ffe752b05baf417a,vignette,1,4258,58,1551394590410,1551394600632
98,820025296abca666ffe752b05baf417a,vignette,1,4620,8,1551394600631,1551394612031
99,820025296abca666ffe752b05baf417a,vignette,1,6503,75,1551394612028,1551394621593
100,820025296abca666ffe752b05baf417a,vignette,1,8292,98,1551394621592,1551394632261
101,820025296abca666ffe752b05baf417a,vignette,1,794,62,1551394632260,1551394643181
102,820025296abca666ffe752b05baf417a,vignette,1,10401,19,1551394643180,1551394660226
