id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
165,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,464,2,1551488208951,1551488212351
166,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1679,2,1551488213659,1551488221047
167,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1197,2,1551488222415,1551488225648
168,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,252,5,1551488226827,1551488232816
169,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1165,2,1551488234972,1551488238265
170,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,878,2,1551488240079,1551488245568
171,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,905,2,1551488246773,1551488250435
172,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1082,2,1551488253126,1551488256056
173,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,440,2,1551488256969,1551488260366
174,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,811,2,1551488261421,1551488264871
175,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1251,2,1551488267392,1551488270193
176,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1534,2,1551488271301,1551488274933
177,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1007,2,1551488281352,1551488284465
178,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,607,2,1551488299937,1551488303192
179,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,433,2,1551488304221,1551488306839
180,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,18,2,1551488307973,1551488310632
181,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,926,2,1551488312236,1551488315081
182,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1554,2,1551488316127,1551488319215
183,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1406,2,1551488320922,1551488324079
184,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1316,2,1551488327006,1551488329418
185,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1205,2,1551488330404,1551488333123
186,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1097,2,1551488334085,1551488336582
187,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,dummy1,2,1551488337535,1551488340689
188,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1155,2,1551488341977,1551488345517
189,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,205,2,1551488346513,1551488354103
190,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1145,2,1551488355279,1551488358348
191,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1409,2,1551488359814,1551488362429
192,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,827,2,1551488363701,1551488366263
193,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1719,2,1551488367301,1551488369625
194,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1335,2,1551488370619,1551488373294
195,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,899,2,1551488374487,1551488377266
196,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1629,2,1551488378588,1551488381019
197,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,dummy2,2,1551488382088,1551488384791
198,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1522,2,1551488386058,1551488388412
199,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,428,2,1551488389315,1551488391888
200,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,264,2,1551488392802,1551488395212
201,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1883,2,1551488396202,1551488398781
202,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,217,2,1551488400260,1551488402868
203,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,206,2,1551488403936,1551488407363
204,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,501,2,1551488408375,1551488410887
205,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,927,2,1551488412117,1551488414418
206,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,304,2,1551488416135,1551488418377
207,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,385,2,1551488419459,1551488421895
208,8d0e6e0e3d1937a7c6ccc2f865928074,feedback_full,1,1947,2,1551488422857,1551488425669
209,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,350,75,1551488796168,1551488867987
210,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1317,2,1551488875312,1551488893503
211,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1029,75,1551488916650,1551488957529
212,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1634,25,1551488960926,1551488976083
213,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,206,35,1551488983718,1551489013767
